,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
211,MA0003.5.TFAP2A,0.13243987465190038,TF_increase,0.1818324778428371_KS,1.7205773791455508e-12,3.926964841814551e-11,True,True
212,MA1102.3.CTCFL,0.317674774865757,TF_increase,0.4414417853098719_KS,2.8945503197830705e-05,0.0001684628286113747,True,True
213,MA0748.1.YY2,0.1389136317666072,TF_increase,0.18503118503118504_KS,0.0529321685862551,0.1180326517900401,False,False
214,MA0488.1.JUN,-0.3845773575646229,TF_decrease,0.39472336788463014_KS,2.3314518191822554e-12,5.025573921348417e-11,True,True
215,MA1154.1.ZNF282,0.05397111057120885,TF_increase,0.08404458928201945_KS,0.01025761171750157,0.03125617811301525,True,False
216,MA1506.1.HOXD10,-0.008650217172591596,TF_decrease,0.11716072977091524_KS,0.5940284609922487,0.6949237473316358,False,False
217,MA1102.1.CTCFL,0.23327826517388178,TF_increase,0.30116941832172894_KS,0.0009479148504868871,0.00408833352612705,True,True
218,MA0070.2.PBX1,-0.26433199025375803,TF_decrease,0.2905274656679151_KS,5.147369239713099e-07,4.0483363479905725e-06,True,True
219,MA1503.2.HOXB9,-0.12533108510679,TF_decrease,0.24072612470402527_KS,0.013483938187090741,0.03930407222105169,True,False
220,MA0477.3.FOSL1,-0.058680918914260354,TF_decrease,0.16514079979426513_KS,0.005415544762486241,0.018027147782548436,True,False
221,MA0083.3.SRF,-0.024085157216099797,TF_decrease,0.1071129433320246_KS,0.1704489024687214,0.27671202576512094,False,False
222,MA1548.1.PLAGL2,0.30742059819611545,TF_increase,0.44962323772484203_KS,1.0246604846522242e-06,7.795456236177705e-06,True,True
223,MA1656.2.ZNF449,0.12193009427747359,TF_increase,0.2841025641025641_KS,0.20408940266641415,0.31590434136131124,False,False
224,MA0819.2.CLOCK,0.02854832361381806,TF_increase,0.2723360655737705_KS,0.38053005566256837,0.4999288767395368,False,False
225,MA0112.2.ESR1,0.017531918606488506,TF_increase,0.07086247086247087_KS,0.8143136170014517,0.8562430444351308,False,False
226,MA0017.1.NR2F1,0.2033402258987505,TF_increase,0.26561310175768005_KS,0.01603730633341184,0.04465891045954876,True,False
227,MA0160.3.NR4A2,-0.007689621774630347,TF_decrease,0.10733549083063647_KS,0.5383516763732074,0.6507179141208862,False,False
228,MA1112.3.NR4A1,-0.017421353011934797,TF_decrease,0.07448680351906159_KS,0.9033090303961767,0.9199052593010933,False,False
229,MA0476.2.FOS,-0.13540295780323142,TF_decrease,0.238907681465821_KS,2.4581923367812452e-05,0.00014524547614281063,True,True
230,MA0018.5.CREB1,-0.2516429829992416,TF_decrease,0.27044595195729537_KS,2.13463068369572e-08,2.19885850957683e-07,True,True
231,MA0693.2.VDR,-0.0084092841609495,TF_decrease,0.083552050702113_KS,0.5677849560994084,0.6771533697742944,False,False
232,MA0712.1.OTX2,-0.10928157903088159,TF_decrease,0.24654470913439142_KS,0.44685926388590747,0.565374112133909,False,False
233,MA0711.1.OTX1,-0.13777029297460902,TF_decrease,0.2983829568788501_KS,0.09431852193746605,0.17851505615481378,False,False
234,MA0756.3.ONECUT2,-0.20218168743632942,TF_decrease,0.2344172293063011_KS,1.6533817793366135e-18,8.367549526729644e-17,True,True
