,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
615,MA1113.3.PBX2,0.1015922352567935,TF_increase,0.295782108109615_KS,0.24060700580978187,0.4626740882266867,False,False
616,MA1970.2.TRPS1,-0.0430155484471181,TF_decrease,0.2558654271801682_KS,0.5194552545892512,0.7212335244176226,False,False
617,MA0868.3.SOX8,0.1234476303016229,TF_increase,0.24845975455604105_KS,0.03716295639440064,0.14079128685490072,False,False
618,MA1104.3.GATA6,-0.035755552110073203,TF_decrease,0.22794117647058823_KS,0.7227026619025834,0.8345807461610161,False,False
619,MA2118.1.FOXS1,0.0953773354764293,TF_increase,0.34475374732334046_KS,0.7475831227370779,0.842236512873135,False,False
620,MA0158.2.HOXA5,-0.0200345975499552,TF_decrease,0.16012655446675747_KS,0.6022562481476947,0.7756659325212666,False,False
621,MA1577.1.TLX2,0.047669868479100805,TF_increase,0.1615027424078179_KS,0.6498882381139464,0.8016199024420875,False,False
622,MA0037.3.GATA3,0.0094086891225455,TF_increase,0.1763916083916084_KS,0.4531561263220875,0.6740679825080246,False,False
623,MA0769.3.TCF7,0.41706910990886387,TF_increase,0.44164089975688625_KS,0.008100614596341905,0.04813222323646539,True,False
624,MA1115.2.POU5F1,0.13909996462339455,TF_increase,0.2408997955010225_KS,0.4246549567772704,0.649710512889475,False,False
625,MA1502.2.HOXB8,-0.0200345975499552,TF_decrease,0.12776380246259764_KS,0.5796396537597505,0.7730823410596197,False,False
626,MA1500.2.HOXB6,0.0787891161538382,TF_increase,0.20849552687290857_KS,0.3662630729990923,0.5892742564154451,False,False
627,MA1496.2.HOXA4,0.1006626992465799,TF_increase,0.18174627587116052_KS,0.443556584338653,0.6646997439990474,False,False
628,MA0036.4.GATA2,-0.00372724642163915,TF_decrease,0.18974936829884587_KS,0.4816793923387863,0.693892323636485,False,False
629,MA0035.5.GATA1,0.0214139596449268,TF_increase,0.1936940704190014_KS,0.7375327666819476,0.8408622304404336,False,False
630,MA0481.4.FOXP1,-0.0397792061229806,TF_decrease,0.19441888991107023_KS,0.7336161244403221,0.8406915590909108,False,False
631,MA1103.3.FOXK2,0.0953773354764293,TF_increase,0.30085320498796764_KS,0.46386761344184674,0.6814311538328878,False,False
632,MA0852.3.FOXK1,0.0958535924753299,TF_increase,0.20597687033057005_KS,0.4876264089662784,0.6940581030280583,False,False
633,MA0031.2.FOXD1,0.12256114112693164,TF_increase,0.2867932231067565_KS,0.6132513628621971,0.7756659325212666,False,False
634,MA1683.2.FOXA3,0.0891213227832224,TF_increase,0.21575237511492493_KS,0.721298192009057,0.8345807461610161,False,False
635,MA2117.1.FOXP4,0.1069788996601692,TF_increase,0.21472827759712018_KS,0.21014434698871481,0.4266439456346762,False,False
636,MA0850.1.FOXP3,0.07121192807914295,TF_increase,0.1651257446292353_KS,0.15028434886867817,0.34707742352795307,False,False
637,MA0849.1.FOXO6,0.12949873407335444,TF_increase,0.31434702636419376_KS,0.2252864336964673,0.4454166638048112,False,False
638,MA0848.1.FOXO4,0.12949873407335444,TF_increase,0.31434702636419376_KS,0.2252864336964673,0.4454166638048112,False,False
639,MA0847.1.FOXD2,0.0085328778370429,TF_increase,0.194966084770857_KS,0.05931405360030216,0.1881629440484162,False,False
640,MA0708.1.MSX2,0.0381950358273696,TF_increase,0.13935324915306438_KS,0.6697225169838057,0.8104655417651297,False,False
641,MA0033.2.FOXL1,-0.0155070797091183,TF_decrease,0.18076407559859461_KS,0.14204303662789047,0.3372395985901078,False,False
642,MA0691.1.TFAP4,-0.1381619937714287,TF_decrease,0.3256405866575358_KS,0.004986259513588666,0.03799439996893974,True,False
643,MA1118.1.SIX1,-0.049464092853027,TF_decrease,0.13149254354818496_KS,0.5094995805211134,0.7143171397318482,False,False
644,MA1419.1.IRF4,0.0315743771264783,TF_increase,0.16286008970761076_KS,0.06042136134144446,0.19037408166819547,False,False
645,MA1683.1.FOXA3,0.11148629157605665,TF_increase,0.3547662788324148_KS,0.35235272366328374,0.5751338788864355,False,False
646,MA1549.1.POU6F1,0.2294826988476519,TF_increase,0.3201304436442693_KS,0.000343677079534363,0.00665429931581189,True,True
647,MA0811.2.TFAP2B,-0.02560480767647005,TF_decrease,0.1061719543526319_KS,0.2931765575831851,0.5284707450496258,False,False
648,MA1580.1.ZBTB32,-0.16549840899407425,TF_decrease,0.3630745065901796_KS,0.01274406680553824,0.0675074859557521,False,False
649,MA1970.1.TRPS1,-0.0474652037395393,TF_decrease,0.4371936274509804_KS,0.06644788372316858,0.2036682936162925,False,False
650,MA0775.1.MEIS3,-0.059253527007287504,TF_decrease,0.13334970396442117_KS,0.24884464545785123,0.47284693206288825,False,False
651,MA0679.3.ONECUT1,0.004334872045426899,TF_increase,0.1553378240457236_KS,0.9936462232761958,0.9963077756599713,False,False
652,MA0684.2.RUNX3,-0.35725854360688847,TF_decrease,0.5117370892018779_KS,0.05605927865456336,0.1814372043605016,False,False
653,MA0037.2.GATA3,-0.030239521593000102,TF_decrease,0.16578851997435254_KS,0.876691720234413,0.9296740338274276,False,False
654,MA0607.2.BHLHA15,0.2111604312830259,TF_increase,0.3199889416993631_KS,0.004062015786531054,0.03273173851550341,True,False
655,MA0018.2.CREB1,0.1995322514677104,TF_increase,0.2531882719766617_KS,0.08888688178810461,0.24646905740257155,False,False
