,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
607,MA0528.2.ZNF263,-0.7164260044112621,TF_decrease,0.2875404434387344_KS,0.051151075785490344,0.22385889060494063,False,False
608,MA1963.1.SATB1,0.101599630744376,TF_increase,0.22033273422738375_KS,0.6986924962268153,0.9169841085029241,False,False
609,MA1566.3.TBX3,0.059816755720629056,TF_increase,0.1222325334747448_KS,0.5881095652329913,0.8710111938123284,False,False
610,MA1523.1.MSANTD3,0.4562188589582149,TF_increase,0.2968444733881949_KS,0.48058007651970225,0.8204100572394526,False,False
611,MA0895.1.HMBOX1,0.23976673004174645,TF_increase,0.20039187744923406_KS,0.5639240421300332,0.8597040695253884,False,False
612,MA1121.2.TEAD2,0.3404203279766544,TF_increase,0.14563308983724207_KS,0.022476711439234173,0.13474320242999235,False,False
613,MA1120.2.SOX13,0.5922639798003078,TF_increase,0.21606470261905458_KS,0.00844035583465263,0.06654006551839162,False,False
614,MA0508.4.PRDM1,0.027409369808038802,TF_increase,0.17314754163441115_KS,0.5055040941681901,0.8239640616896087,False,False
615,MA1545.2.OVOL2,0.3715829189671047,TF_increase,0.19142251319434772_KS,0.24803827705710396,0.6139614126725305,False,False
616,MA0063.3.NKX2-5,0.4562188589582149,TF_increase,0.6262918561389004_KS,0.7479338842975193,0.9429046011242549,False,False
617,MA1644.2.NFYC,0.40405834406855873,TF_increase,0.17302856116400214_KS,0.02129731483122523,0.12901689142494863,False,False
618,MA0775.2.MEIS3,-0.45584792646884925,TF_decrease,0.1884328358208955_KS,0.8932204493021182,0.968988442174117,False,False
619,MA1928.2.BNC2,-0.13998497411218294,TF_decrease,0.059748866952256785_KS,0.4149707158663561,0.7654347659650255,False,False
620,MA0835.3.BATF3,-0.1577467884152485,TF_decrease,0.06294967662774444_KS,0.31995175823607436,0.691506025396899,False,False
621,MA1634.2.BATF,-0.0034263899941659,TF_decrease,0.04738747018392197_KS,0.5981935152755108,0.8715452355469784,False,False
622,MA2336.1.ZSCAN21,-0.6147323492564816,TF_decrease,0.21208333333333335_KS,0.2918846634969885,0.6536172133950073,False,False
623,MA0682.2.PITX1,0.5818641451959994,TF_increase,0.18007215619694397_KS,0.03064431460035687,0.1593976426529571,False,False
624,MA0498.2.MEIS1,0.2852716767246343,TF_increase,0.09027092500934566_KS,0.0007552431813212274,0.01400523568241355,True,False
625,MA0080.2.SPI1,-1.0444722226720962,TF_decrease,0.2424213437915999_KS,0.003619003978689332,0.03856919980992057,True,False
626,MA0081.1.SPIB,-0.14671782453794058,TF_decrease,0.13662272889205557_KS,0.925831235481412,0.9832548413952902,False,False
627,MA1111.2.NR2F2,0.016109005130929,TF_increase,0.05771280645652505_KS,0.47082609616911725,0.8161458383895391,False,False
628,MA0837.1.CEBPE,-0.1124103885296447,TF_decrease,0.12496513249651325_KS,0.6976341264442802,0.9169841085029241,False,False
629,MA0597.1.THAP1,0.848288044057727,TF_increase,0.26555786555786554_KS,0.2037410771077558,0.5705741599781676,False,False
